MONITORED: % | ON: 44.20% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 49.55% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4200000
MONITORED: % | ON: 24.06% | TX: 0.00% | RX: 0.00% | INT: 0.00% | ONL: 31.35% | TXL: 0.00% | RXL: 0.00% | INTL: 0.00% | Energy: 4560000
MONITORED: % | ON: 1.52% | TX: 0.05% | RX: 0.13% | INT: 0.00% | ONL: 37.41% | TXL: 1.94% | RXL: 11.94% | INTL: 3.03% | Energy: 184285760
MONITORED: % | ON: 1.02% | TX: 0.03% | RX: 0.09% | INT: 0.00% | ONL: 31.53% | TXL: 1.44% | RXL: 9.95% | INTL: 2.02% | Energy: 483349680
MONITORED: % | ON: 0.83% | TX: 0.03% | RX: 0.08% | INT: 0.00% | ONL: 30.49% | TXL: 1.61% | RXL: 9.41% | INTL: 2.00% | Energy: 775628880
MONITORED: % | ON: 0.74% | TX: 0.03% | RX: 0.06% | INT: 0.00% | ONL: 29.20% | TXL: 1.65% | RXL: 8.66% | INTL: 1.84% | Energy: 1039124400
MONITORED: % | ON: 0.68% | TX: 0.03% | RX: 0.05% | INT: 0.00% | ONL: 28.17% | TXL: 1.70% | RXL: 8.12% | INTL: 1.75% | Energy: 1280270080
MONITORED: % | ON: 0.65% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 27.56% | TXL: 1.75% | RXL: 7.87% | INTL: 1.64% | Energy: 1511889120
MONITORED: % | ON: 0.63% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 26.83% | TXL: 1.65% | RXL: 7.64% | INTL: 1.60% | Energy: 1707347760
MONITORED: % | ON: 0.59% | TX: 0.03% | RX: 0.04% | INT: 0.00% | ONL: 25.88% | TXL: 1.61% | RXL: 7.23% | INTL: 1.53% | Energy: 1867190560
MONITORED: % | ON: 0.57% | TX: 0.03% | RX: 0.03% | INT: 0.00% | ONL: 25.28% | TXL: 1.63% | RXL: 7.03% | INTL: 1.48% | Energy: 2037946560
MONITORED: % | ON: 0.54% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 24.98% | TXL: 1.66% | RXL: 6.95% | INTL: 1.44% | Energy: 2220786000
MONITORED: % | ON: 0.52% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 24.74% | TXL: 1.66% | RXL: 6.85% | INTL: 1.40% | Energy: 2407477280
MONITORED: % | ON: 0.49% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 24.21% | TXL: 1.68% | RXL: 6.63% | INTL: 1.37% | Energy: 2554452960
MONITORED: % | ON: 0.48% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 23.93% | TXL: 1.67% | RXL: 6.50% | INTL: 1.34% | Energy: 2627197920
MONITORED: % | ON: 0.45% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 23.46% | TXL: 1.69% | RXL: 6.31% | INTL: 1.30% | Energy: 2759275680
MONITORED: % | ON: 0.43% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 23.09% | TXL: 1.72% | RXL: 6.15% | INTL: 1.28% | Energy: 2883810160
MONITORED: % | ON: 0.41% | TX: 0.02% | RX: 0.03% | INT: 0.00% | ONL: 22.75% | TXL: 1.72% | RXL: 6.02% | INTL: 1.23% | Energy: 3019841200
MONITORED: % | ON: 0.41% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 22.55% | TXL: 1.72% | RXL: 5.93% | INTL: 1.20% | Energy: 3155554480
MONITORED: % | ON: 0.39% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 22.30% | TXL: 1.73% | RXL: 5.83% | INTL: 1.16% | Energy: 3294267120
MONITORED: % | ON: 0.38% | TX: 0.01% | RX: 0.02% | INT: 0.00% | ONL: 22.00% | TXL: 1.73% | RXL: 5.71% | INTL: 1.13% | Energy: 3407321040
